x1,x2,x3,x4,x5,x6,x7,x8,x9,y
1.4063849642,1.9779186676,2.7817150746,3.9121622557,5.5020061741,7.7379387564,10.8825207212,15.3050135152,21.5247408853,0.0804862367
0.70062719,0.4908784593,0.3439227956,0.2409616618,0.168824292,0.1182828893,0.0828722084,0.0580625225,0.040680182,-1.012531999
0.4488408082,0.2014580711,0.0904226035,0.0405853544,0.0182163633,0.0081762472,0.0036698334,0.001647171,0.0007393176,0.2452993992
0.1964782843,0.0386037162,0.0075847919,0.0014902469,0.0002928012,5.75290685522673E-005,1.13032126858181E-005,2.22083583544835E-006,4.36346014633502E-007,-0.4761216031
0.5109068934,0.2610258537,0.133359908,0.0681344963,0.0348103838,0.0177848651,0.0090864102,0.0046423096,0.002371788,-0.927458528
0.3084179682,0.0951216431,0.0293372239,0.009048127,0.0027906049,0.0008606727,0.0002654469,8.18686019972566E-005,2.52497478878317E-005,0.2980133381
1.8984398063,3.6040736983,6.8421169737,12.9893472225,24.6594938255,46.8145646824,88.8746331091,168.7231412675,320.3107276317,-0.8964895086
1.2527648228,1.5694197012,1.9661137938,2.4630781985,3.0856577228,3.8656034503,4.8426920214,6.0667542119,7.6002162651,1.5698731689
0.3082061817,0.0949910504,0.029276829,0.0090232997,0.0027810367,0.0008571327,0.0002641736,8.1419936841627E-005,2.5094127849266E-005,0.3201169074
1.7814847061,3.1736877582,5.6538762033,10.0722939866,17.9436376928,31.9663161223,56.9475032834,101.4511061521,180.7335940309,-1.4202386433
1.4986616537,2.2459867522,3.3659742202,5.0444564911,7.559933507,11.3297824513,16.9795105043,25.4465412911,38.1357556518,0.5833738613
0.0470950914,0.0022179476,0.0001044544,4.91929169333211E-006,2.31674491759197E-007,1.09107313568402E-008,5.13841890132947E-010,2.41994307640863E-011,1.13967440286795E-012,1.8372019712
1.8490149953,3.4188564529,6.3215168482,11.6885794453,21.6123586683,39.9615752616,73.8895518948,136.6228894501,252.6177712954,-1.3830165099
1.0783388928,1.1628147677,1.2539083891,1.3521381839,1.4580631921,1.5722862482,1.695457412,1.8282776684,1.9715029166,-0.162531837
1.6426953113,2.6984478857,4.4327276895,7.2816209918,11.9614846616,19.6490747695,32.2774429948,53.0220042675,87.0989978046,0.8920365629
1.1619316149,1.3500850777,1.5687065345,1.8227297169,2.1178872834,2.4608401914,2.8593280175,3.3223436209,3.8603360886,1.7387075744
1.4520090284,2.1083302184,3.061314512,4.44505631,6.4542618937,9.3716465411,13.6077153883,19.7585255992,28.6895575572,0.2651052595
0.4128223265,0.1704222733,0.0703541193,0.0290437512,0.011989909,0.0049497021,0.0020433475,0.0008435395,0.0003482319,0.6314792749
0.8103321261,0.6566381545,0.5320949918,0.431173666,0.3493938735,0.2831250803,0.2294253483,0.1859107302,0.1506494373,0.1197839014
1.3400286898,1.7956768895,2.4062585496,3.2244554915,4.3208628676,5.7900802073,7.7588735941,10.3971132166,13.9324300014,0.2818276442
1.7473913633,3.0533765765,5.3354438587,9.3231085181,16.2911193037,28.4669611698,49.7429220875,86.9203524411,151.8838731505,-0.9893863488
1.0127917257,1.0257470797,1.038868155,1.0521570715,1.0656159762,1.0792470435,1.0930524757,1.1070345032,1.1211953849,-1.0259459334
1.2606679863,1.5892837718,2.0035591723,2.5258229072,3.1842240783,4.0142493568,5.0606356533,6.3797813586,8.0427861186,1.6105599559
0.405765228,0.1646454203,0.0668073865,0.0271081144,0.0109995302,0.0044632269,0.0018110223,0.0007348499,0.0002981765,0.8029911378
0.4746180017,0.2252622475,0.1069135178,0.0507430801,0.0240835793,0.0114305003,0.0054251212,0.0025748602,0.001222075,-0.2275036764
0.7491592049,0.5612395143,0.4204577482,0.3149897924,0.2359775024,0.1767847181,0.1324398988,0.0992185693,0.0743305045,-0.3410678384
0.2998196645,0.0898918312,0.0269513387,0.0080805413,0.0024227052,0.0007263747,0.0002177814,6.52951479974707E-005,1.95767693649281E-005,0.3584423796
1.9938563196,3.9754630232,7.9265020722,15.8043062489,31.5115158912,62.8294350999,125.2728662309,249.7760960088,498.0176475122,-0.0457911641
0.8925162628,0.7965852793,0.7109653165,0.6345481073,0.5663445053,0.5054716813,0.4511416959,0.4026513004,0.3593728339,-0.3636391269
0.7783663945,0.6058542441,0.4715765836,0.3670593651,0.2857066746,0.2223844742,0.1730966014,0.1347325775,0.1048713106,0.2974030444
1.0155678753,1.0313781093,1.0474344751,1.0637408044,1.0803009886,1.0971189797,1.1141987912,1.131544499,1.1491602427,-0.7140219344
1.7585232286,3.0924039455,5.4380641703,9.562962162,16.8166910959,29.57254192,52.0040018946,91.4502453109,160.8173806389,-1.291889782
1.7385673654,3.022616484,5.2550223771,9.1362104092,15.8839172606,27.6152601837,48.0109901419,83.4703406403,145.1188102145,-0.9023085738
0.7537493731,0.5681381175,0.4282337499,0.3227809206,0.2432959165,0.1833841446,0.138225684,0.1041875227,0.0785312799,-0.2734188798
1.0996696932,1.209273434,1.3298013461,1.4623422383,1.6080934404,1.7683716202,1.944624677,2.1384448218,2.3515829611,0.4917642812
1.6940463152,2.8697929181,4.8615621184,8.2357113929,13.9516765384,23.6347862311,40.0384225259,67.8269421473,114.9019814176,-0.0295010675
1.4404013308,2.0747559939,2.9884812947,4.3046124341,6.2003694788,8.9310204489,12.8642537403,18.5296882078,26.6901875544,0.1698826207
0.3091100108,0.0955489988,0.029535152,0.0091296112,0.0028220542,0.0008723252,0.0002696445,8.33497999819409E-005,2.57642575693835E-005,0.1947665042
1.8216635203,3.3184579812,6.045113848,11.0121633729,20.060456296,36.543401435,66.5697813018,121.2677421518,220.909022067,-1.5846987261
1.7543609344,3.0777822883,5.3995410112,9.472743814,16.6186116892,29.155043132,51.1484687126,89.7328753656,157.4238510759,-1.1539764945
1.3818714015,1.9095685702,2.6387781963,3.6464521243,5.0389279074,6.9631503694,9.6221783596,13.296613095,18.3742093725,0.1504195857
0.81330304,0.6614618348,0.5379689211,0.4375317589,0.3558459096,0.2894105601,0.2353784883,0.1914340401,0.1556938867,0.3472221192
0.9276228282,0.8604841115,0.7982047051,0.7404329061,0.6868424665,0.6371307513,0.5910170295,0.5482408884,0.5085607635,-0.6690685079
1.3013085606,1.6934039698,2.2036410824,2.8676170049,3.7316545569,4.85603402,6.3191986406,8.2232272869,10.7009560639,1.0071067916
1.916867234,3.6743799927,7.0432986132,13.5010683308,25.8797555071,49.6080553551,95.0920558517,182.278846074,349.4043474872,-0.7300793697
0.6147193667,0.3778798998,0.2322900927,0.1427932187,0.087777757,0.0539586872,0.03316945,0.0203899033,0.0125340685,-2.0131760082
0.9710801963,0.9429967477,0.9157254669,0.8892428661,0.863526137,0.8385531307,0.8143023388,0.790752875,0.7678844571,-1.0172046876
0.3427549997,0.1174809898,0.0402671966,0.013801783,0.0047306301,0.0016214471,0.0005557591,0.0001904892,6.52911301079385E-005,0.3993363309
0.9162700718,0.8395508446,0.7692553127,0.7048456206,0.6458289474,0.5917537361,0.5422062383,0.4968073489,0.4552097053,-0.6185410532
1.8144501931,3.2922295032,5.9735864578,10.8387751018,19.6664175764,35.6837351689,64.7463601675,117.479045708,213.1598771692,-1.7097818601
0.8041808525,0.6467068435,0.5200692607,0.4182297414,0.33633235,0.2704720359,0.2175084324,0.1749161166,0.1406641917,0.2128759794
1.3322231635,1.7748185574,2.3644543932,3.1499809117,4.1964775351,5.5906445775,7.4479862051,9.9223797439,13.218824132,0.6205678336
0.162144103,0.0262907101,0.0042628836,0.0006912014,0.0001120742,1.81721767044804E-005,2.94651129159478E-006,4.77759430401919E-007,7.74658742999165E-008,-0.0132843984
1.2429491832,1.544922672,1.9202603732,2.3867860624,2.9666537867,3.687399901,4.5832506951,5.6967477078,7.0807679103,1.7301971148
1.6692682669,2.7864565469,4.651343491,7.764340088,12.9607665225,21.634996271,36.1146127301,60.2849770025,100.6317990824,0.7081908316
1.2609053383,1.5898822721,2.0046910441,2.5277256391,3.187222752,4.0187861823,5.0673089507,6.3893969066,8.0564246679,1.5979774286
0.5811055311,0.3376836383,0.19622983,0.1140302396,0.0662636029,0.0385061462,0.0223761345,0.0130028955,0.0075560545,-1.8941881938
1.0230270945,1.0465844361,1.0706842348,1.0953389819,1.1205614561,1.1463647307,1.1727621797,1.1997674852,1.2273946445,-0.8506278071
1.9167603443,3.6739702175,7.0421204192,13.4980571593,25.8725406883,49.5914599979,95.0549439406,182.1975470763,349.229033067,-0.9310048532
1.8801525519,3.5349736185,6.6462896697,12.4960384833,23.4944586433,44.1731663741,83.0522914846,156.1509777773,293.5876593524,-1.0156175322
0.1044679151,0.0109135453,0.0011401153,0.0001191055,1.24427002135361E-005,1.29986294979418E-006,1.35793972309123E-007,1.41861131732468E-008,1.48199366689156E-009,0.9452802557
0.2861222976,0.0818659692,0.0234236792,0.0067020369,0.0019176022,0.0005486687,0.0001569864,4.49172987797223E-005,1.28518407299519E-005,0.0164404205
1.9882884094,3.953290799,7.8602822748,15.6285081416,31.0739815945,61.7840374388,122.8444855266,244.2502667335,485.6399743433,0.1875032528
0.8202095301,0.6727436733,0.5517907722,0.45258405,0.371213751,0.3044730563,0.2497317025,0.2048323223,0.1680054229,0.2177989003
1.1640517251,1.3550164188,1.5773091999,1.8360694952,2.1372798634,2.487904312,2.8960493064,3.3711511912,3.9241943598,1.7165282911
0.6314030989,0.3986698733,0.2517213934,0.1589376679,0.100353736,0.0633636599,0.0400080112,0.0252611823,0.0159499888,-1.9884849517
0.8260938931,0.6824311202,0.5637521809,0.4657122338,0.3847220323,0.3178165214,0.2625462875,0.2168878847,0.1791697571,0.0345027987
0.1456111359,0.0212026029,0.0030873351,0.0004495504,6.54595398770797E-005,9.53163795429891E-006,1.38791262912074E-006,2.02095534399106E-007,2.9427360315854E-008,0.3163433948
0.9573064052,0.9164355535,0.8773096254,0.8398541238,0.8039977322,0.7696721788,0.7368121067,0.7053549492,0.6752408109,-1.1606616961
0.0363302707,0.0013198886,4.79519091664361E-005,1.74210584248659E-006,6.32911769141866E-008,2.29938559270614E-009,8.35373011172347E-011,3.03493276642591E-012,1.10259929080057E-013,1.9253942532
0.460010401,0.211609569,0.0973426027,0.0447786097,0.0205986262,0.0094755823,0.0043588664,0.0020051239,0.0009223778,-0.0380246441
1.9323983197,3.734163266,7.2158908209,13.9439752975,26.945314435,52.0690803385,100.6182033553,194.4344470967,375.7247988647,-0.5456582885
0.9227423197,0.8514533885,0.7856720748,0.7249728728,0.6689631504,0.6172806091,0.5695909412,0.5255856663,0.4849801369,-0.8618410259
0.3199566363,0.1023722491,0.0327546805,0.0104800774,0.0033531703,0.0010728691,0.0003432716,0.000109832,3.51414843726386E-005,0.2272531573
1.5078594149,2.2736400152,3.4283295031,5.1694389188,7.7947871436,11.7534431819,17.7225399598,26.723098735,40.2946760238,0.8954230569
1.0232735272,1.0470887114,1.071458159,1.0963947696,1.121911743,1.1480225864,1.1747411213,1.2020814907,1.2300581669,-0.918595735
0.5927982495,0.3514097646,0.2083150933,0.1234888227,0.0732039579,0.0433951781,0.0257245856,0.0152494893,0.0090398706,-1.8676258373
0.1623042886,0.0263426821,0.0042755303,0.0006939369,0.0001126289,1.82801591426346E-005,2.96694822478571E-006,4.81548420879361E-007,7.81573738679426E-008,0.0613679235
0.2182927299,0.0476517159,0.0104020232,0.002270686,0.0004956743,0.0001082021,2.36197286713152E-005,0.000005156,1.12552060096415E-006,-0.4320872208
1.592502757,2.536065031,4.0386905538,6.4316258416,10.2423818846,16.3110213894,25.9753465319,41.3658109659,65.8751680083,1.4212049336
1.3633471694,1.8587155042,2.5340745214,3.4548233257,4.7101236018,6.4215336799,8.7547797656,11.9358042119,16.2726448866,0.1644540714
1.6779940312,2.8156639689,4.7246673337,7.9279635855,13.3030755763,22.3224814141,37.4569905753,62.8526066133,105.4662987445,0.3316692732
0.8624248682,0.7437766532,0.6414514821,0.5532037099,0.4770966366,0.4114600039,0.3548533396,0.3060343446,0.2639316293,-0.0706418285
1.0769620722,1.159847305,1.2491115571,1.345245771,1.4487786732,1.5602796821,1.6803620397,1.8096861844,1.9489633833,0.2338153909
1.5797394855,2.495576842,3.9423612764,6.2279037743,9.838465504,15.5422124333,24.5526466726,38.7867854219,61.2730164459,1.3253692243
1.0717298117,1.1486047893,1.2309939946,1.319292962,1.4139255978,1.5153462147,1.6240417133,1.7405339196,1.8653820899,-0.0463272534
0.4601389771,0.2117278782,0.0974242493,0.0448286944,0.0206274296,0.0094914844,0.0043674019,0.0020096118,0.0009247007,0.0443746942
1.7771563109,3.1582845532,5.6127653253,9.9747613193,17.7267100279,31.503134597,55.9859944611,99.4958633765,176.8197015045,-1.5430810188
1.2069046849,1.4566189184,1.7580001968,2.1217386736,2.5607363453,3.0905646919,3.7300170057,4.5017749989,5.4332133366,2.0501078116
0.9003931554,0.8107078342,0.729955785,0.6572471925,0.5917808735,0.532835448,0.4797613903,0.431973872,0.3889463177,-0.4450395696
1.8375434414,3.376565899,6.204586522,11.40119727,20.9501952673,38.4968939089,70.7397149158,129.9872991885,238.8573090862,-1.3945686746
0.7570244124,0.573085961,0.4338400629,0.3284275187,0.2486276494,0.1882172002,0.1424850154,0.107864635,0.081656162,-0.207494842
0.8112079263,0.6580582998,0.5338221088,0.4330407259,0.3512860693,0.2849660438,0.2311667135,0.1875242703,0.1521211744,0.3603086603
0.9139792356,0.8353580431,0.7634999056,0.6978230601,0.637795787,0.5829321059,0.5327878405,0.4869570232,0.4450686078,-0.6106610847
1.9623673937,3.850885788,7.5568527072,14.8293213519,29.100576692,57.106022839,112.0629972046,219.9087717575,431.5418032911,-0.2227651325
0.7143751304,0.5103318269,0.3645683654,0.2604385735,0.1860508399,0.132910093,0.094947665,0.0678282506,0.0484548154,-0.824290746
1.6552717818,2.7399246717,4.5353199935,7.5071872067,12.4264351442,20.569127443,34.0474962334,56.3578597571,93.2875749403,0.7144116681
0.799122933,0.638597462,0.5103178769,0.4078067185,0.325887701,0.2604243354,0.2081110588,0.1663063197,0.1328991939,0.2861483302
1.8589838411,3.4558209215,6.4243152509,11.9426982416,22.2012830505,41.2718264429,76.7236584506,142.6280412909,265.1432240496,-1.3678401794
0.1210789418,0.0146601101,0.0017750306,0.0002149188,2.60221444560747E-005,3.15073371418546E-006,3.81487504016506E-007,4.61901032973734E-008,5.59264882901569E-009,0.3878411217
0.8769598594,0.769058595,0.6744335174,0.5914511226,0.5186788933,0.4548605694,0.398894461,0.3498144304,0.3067732137,-0.1149932552
0.7030719792,0.4943102079,0.3475356562,0.2443425816,0.1717904225,0.1207810323,0.0849177594,0.0597032972,0.0419757153,-1.0789863729
0.8458131276,0.7153998467,0.6050945818,0.5117969407,0.4328845711,0.366139453,0.3096855558,0.2619361085,0.2215489992,0.1990056774
1.5680094507,2.4586536375,3.8551921397,6.0449777093,9.4785821775,14.8625064337,23.3045505492,36.5417555057,57.2978179786,1.3386236635
1.2900114129,1.6641294453,2.1467459769,2.7693268107,3.5724631918,4.6085182894,5.9450411897,7.6691709846,9.8933180973,1.0724953527
1.3758802523,1.8930464687,2.604605253,3.5836249327,4.9306387766,6.783968524,9.3339283246,12.8423676583,17.669560054,0.1317701619
1.8758403814,3.5187771363,6.6006642453,12.381792535,23.2262664306,43.5687684786,81.7280552779,153.3087863794,287.5828123064,-1.2515132199
1.5236226271,2.3214259097,3.5369770431,5.3890182542,8.2108301498,12.5102066031,19.0608338498,29.0415177442,44.2483135592,0.9690351963
0.234495653,0.0549882113,0.0128944965,0.0030237034,0.0007090453,0.000166268,3.89891327030457E-005,9.14278213410113E-006,2.14394266700651E-006,-0.4552272897
0.2517299652,0.0633679754,0.0159516182,0.0040155003,0.0010108218,0.0002544541,6.40537279335184E-005,1.61242427057134E-005,0.000004059,-0.3270890462
1.6639841954,2.7688434026,4.6073116615,7.666493788,12.7569244974,21.2273207458,35.3219262319,58.7751270014,97.8008824135,0.5668081291
1.077243254,1.1604530283,1.2500901963,1.3466512308,1.4506709539,1.5627254988,1.6834355015,1.8134695375,1.9535478256,-0.2661793024
1.2783569746,1.6341965546,2.0890865635,2.6705983791,3.4139780643,4.3642826698,5.5791111902,7.1320957023,9.1173642848,1.3583441483
1.4466598405,2.0928246942,3.0276054383,4.3799152005,6.3362474254,9.1663946898,13.2606550801,19.1836571632,27.7522264122,0.1251947191
0.766535537,0.5875767295,0.4503984439,0.3452464131,0.2646436446,0.2028587583,0.1554984472,0.1191950857,0.0913672691,-0.1989750597
1.2956709267,1.6787631504,2.1751246069,2.8182457152,3.6515190375,4.7311670554,6.1300356032,7.942508911,10.2908778814,1.219176109
1.9714322247,3.8865450167,7.6620600888,15.1052321668,29.7789414556,58.7071648038,115.7371965166,228.1680388124,449.8178243676,0.0236662581
0.5552603172,0.3083140199,0.1711945405,0.0950575348,0.0527816769,0.0293075707,0.016273331,0.0090359349,0.0050172961,-1.7920767686
0.0239745918,0.0005747811,1.3780141079547E-005,3.30373257200949E-007,7.92056397996995E-009,1.8989228817222E-010,4.55259009313856E-012,1.09146489073565E-013,2.61674252093119E-015,1.9000986124
0.6708026985,0.4499762603,0.3018452896,0.2024786348,0.1358232146,0.0911105789,0.0611172222,0.0409975976,0.0275012991,-1.318048071
1.1850542635,1.4043536074,1.6642352299,1.9722090546,2.3371747486,2.7696789004,3.2822197894,3.8896085551,4.6093972015,1.5901889102
0.8355278403,0.698106772,0.5832876435,0.4873530651,0.407197054,0.3402244751,0.2842670209,0.2375130101,0.1984487323,-0.111698867
1.2878952923,1.658674284,2.136198802,2.7512003805,3.5432580184,4.5633453215,5.8771109569,7.5691035339,9.7482128086,0.8310752736
1.4973843903,2.2421600124,3.3573754031,5.0272815211,7.5277728754,11.2719695974,16.8784713233,25.2735594919,37.844233471,0.7046949345
0.5602697222,0.3139021616,0.1758698768,0.098534567,0.0552059345,0.0309302136,0.0173292622,0.0097090609,0.0054396929,-1.4792041632
1.6990912285,2.8869110029,4.9051251627,8.3342551388,14.1606598028,24.0602528613,40.8805645933,69.4598087184,118.0185517299,-0.1536641573
1.7205084369,2.9601492814,5.0929618131,8.7624837683,15.0759272515,25.9382600302,44.6269952203,76.7811217896,132.1025678332,-0.667699158
1.8194431434,3.3103733522,6.0230360977,10.9585717306,19.938498197,36.2769638347,66.0038731134,120.0902943755,218.4974626933,-1.6947008631
0.681631016,0.464620842,0.3166999766,0.2158725269,0.1471454098,0.1002988752,0.0683668242,0.0466009478,0.0317646514,-1.235180904
0.6466332219,0.4181345237,0.2703796742,0.1748364799,0.1130550763,0.0731051682,0.0472722305,0.0305677947,0.0197661516,-1.7790156785
0.2838266761,0.0805575821,0.0228643908,0.006489524,0.0018419,0.0005227804,0.000148379,4.21139221583197E-005,1.19530545452991E-005,-0.1347737338
1.9960839185,3.9843510098,7.9530989764,15.8750529693,31.6879379378,63.251783329,126.2558675213,252.0173067789,503.047693252,-0.0512989171
0.8285154591,0.6864378659,0.5687243836,0.4711969438,0.3903939522,0.3234474245,0.2679811914,0.2220265598,0.1839524371,0.191647543
1.254057229,1.5726595336,1.9722050569,2.4732580086,3.1016070849,3.8895927863,4.8777719515,6.1170051772,7.6710745623,1.7534499527
0.3925203263,0.1540722066,0.0604764728,0.0237382448,0.0093177436,0.0036574038,0.0014356053,0.0005635043,0.0002211869,0.6997220959
1.6181482257,2.6184036804,4.2369652696,6.8560378334,11.0940854556,17.9518746959,29.0487941875,47.0052547736,76.0614696112,1.2438748464
1.5291246272,2.3382221256,3.5754330361,5.4672827085,8.3601566336,12.7837213959,19.547903214,29.891180215,45.7073398035,1.0762118374
0.6075161377,0.3690758576,0.2242195396,0.1362169887,0.0827540189,0.0502744019,0.0305425105,0.018555068,0.0112725032,-2.009901494
1.6047935023,2.575362185,4.1329245005,6.6324903838,10.6437774719,17.0810649266,27.4115820063,43.9899286909,70.5947517292,1.2804651124
0.4871826072,0.2373468928,0.115631278,0.0563335475,0.0274447245,0.0133705925,0.0065139201,0.0031734686,0.0015460587,-0.4242886237
0.6758660138,0.4567948686,0.3087321269,0.208661552,0.1410272514,0.0953155262,0.0644205248,0.0435396433,0.0294269651,-1.21281572
1.9382639361,3.756867086,7.2817999855,14.1140503018,27.3567546922,53.0246110286,102.7756912825,199.2064159207,386.1146118188,-0.4283083689
1.2777901166,1.632747582,2.0863087231,2.6658646664,3.4064155228,4.3526840879,5.5618167081,7.1068344196,9.0810427814,1.4116662608
0.8117402355,0.6589222099,0.5348736699,0.4341784787,0.3524401406,0.2860898427,0.2322306363,0.1885109514,0.1530219241,0.0817755724
